date,open,close,Name
2015-01-09,151.65,149.47,BRK.B
2015-01-12,149.96,148.28,BRK.B
2015-01-13,149.95,148.63,BRK.B
2015-01-14,147.27,147.82,BRK.B
2015-01-15,148.53,147.58,BRK.B
2015-01-16,147.2,149.21,BRK.B
2015-01-20,150.28,148.63,BRK.B
2015-01-21,148.34,147.18,BRK.B
2015-01-22,148.01,150.15,BRK.B
2015-01-23,149.99,149.12,BRK.B
2015-01-26,149.19,149.7,BRK.B
2015-01-27,148.25,147.65,BRK.B
2015-01-28,148.36,144.78,BRK.B
2015-01-29,145.4,146.29,BRK.B
2015-01-30,145.57,143.91,BRK.B
2015-02-02,144.13,146.73,BRK.B
2015-02-03,147.75,148.29,BRK.B
2015-02-04,148.26,147.53,BRK.B
2015-02-05,147.89,149.67,BRK.B
2015-02-06,149.8,150.18,BRK.B
2015-02-09,149.91,149.13,BRK.B
2015-02-10,149.66,149.92,BRK.B
2015-02-11,149.84,149.68,BRK.B
2015-02-12,150.0,149.79,BRK.B
2015-02-13,149.6,148.34,BRK.B
2015-02-17,148.36,149.17,BRK.B
2015-02-18,148.78,148.67,BRK.B
2015-02-19,148.21,147.48,BRK.B
2015-02-20,147.27,148.72,BRK.B
2015-02-23,148.2,147.37,BRK.B
2015-02-24,147.5,148.95,BRK.B
2015-02-25,149.39,148.78,BRK.B
2015-02-26,148.55,148.34,BRK.B
2015-02-27,148.22,147.41,BRK.B
2015-03-02,147.71,147.08,BRK.B
2015-03-03,146.79,145.93,BRK.B
2015-03-04,145.2,144.92,BRK.B
2015-03-05,145.41,146.06,BRK.B
2015-03-06,146.14,145.28,BRK.B
2015-03-09,145.5,146.13,BRK.B
2015-03-10,145.42,143.19,BRK.B
2015-03-11,143.48,143.44,BRK.B
2015-03-12,144.34,145.67,BRK.B
2015-03-13,145.28,143.97,BRK.B
2015-03-16,144.92,145.98,BRK.B
2015-03-17,145.09,144.75,BRK.B
2015-03-18,144.56,146.0,BRK.B
2015-03-19,145.64,144.88,BRK.B
2015-03-20,145.23,145.53,BRK.B
2015-03-23,145.48,145.56,BRK.B
2015-03-24,145.26,144.29,BRK.B
2015-03-25,144.68,143.56,BRK.B
2015-03-26,142.7,143.03,BRK.B
2015-03-27,143.48,143.89,BRK.B
2015-03-30,144.47,145.98,BRK.B
2015-03-31,145.76,144.32,BRK.B
2015-04-01,144.34,143.45,BRK.B
2015-04-02,143.59,143.56,BRK.B
2015-04-06,143.0,143.76,BRK.B
2015-04-07,143.56,143.06,BRK.B
2015-04-08,143.1,143.28,BRK.B
2015-04-09,143.02,143.65,BRK.B
2015-04-10,143.42,143.5,BRK.B
2015-04-13,143.28,143.46,BRK.B
2015-04-14,143.65,142.75,BRK.B
2015-04-15,142.73,142.71,BRK.B
2015-04-16,142.5,142.1,BRK.B
2015-04-17,141.2,140.7,BRK.B
2015-04-20,141.69,142.09,BRK.B
2015-04-21,142.4,141.14,BRK.B
2015-04-22,141.41,141.99,BRK.B
2015-04-23,141.95,142.43,BRK.B
2015-04-24,142.0,142.09,BRK.B
2015-04-27,142.28,141.09,BRK.B
2015-04-28,140.81,142.52,BRK.B
2015-04-29,141.63,142.41,BRK.B
2015-04-30,141.78,141.21,BRK.B
2015-05-01,142.0,143.36,BRK.B
2015-05-04,144.95,146.15,BRK.B
2015-05-05,145.91,144.56,BRK.B
2015-05-06,145.0,143.78,BRK.B
2015-05-07,143.41,145.31,BRK.B
2015-05-08,146.56,148.31,BRK.B
2015-05-11,148.5,146.17,BRK.B
2015-05-12,145.35,144.79,BRK.B
2015-05-13,144.16,144.26,BRK.B
2015-05-14,145.22,145.78,BRK.B
2015-05-15,145.93,145.26,BRK.B
2015-05-18,145.39,145.83,BRK.B
2015-05-19,145.83,146.54,BRK.B
2015-05-20,146.41,145.94,BRK.B
2015-05-21,145.6,145.27,BRK.B
2015-05-22,145.1,144.6,BRK.B
2015-05-26,144.44,143.63,BRK.B
2015-05-27,143.71,144.75,BRK.B
2015-05-28,144.93,144.74,BRK.B
2015-05-29,144.87,143.0,BRK.B
2015-06-01,143.26,143.35,BRK.B
2015-06-02,143.2,143.03,BRK.B
2015-06-03,143.43,143.19,BRK.B
2015-06-04,142.57,141.37,BRK.B
2015-06-05,141.51,140.76,BRK.B
2015-06-08,140.43,139.52,BRK.B
2015-06-09,139.21,139.63,BRK.B
2015-06-10,140.0,140.86,BRK.B
2015-06-11,141.43,141.36,BRK.B
2015-06-12,141.12,140.29,BRK.B
2015-06-15,139.72,139.4,BRK.B
2015-06-16,139.47,139.71,BRK.B
2015-06-17,139.85,139.97,BRK.B
2015-06-18,140.25,142.67,BRK.B
2015-06-19,142.18,140.96,BRK.B
2015-06-22,142.0,141.53,BRK.B
2015-06-23,141.62,141.33,BRK.B
2015-06-24,140.75,140.09,BRK.B
2015-06-25,140.06,139.45,BRK.B
2015-06-26,139.92,139.78,BRK.B
2015-06-29,139.0,136.51,BRK.B
2015-06-30,137.52,136.11,BRK.B
2015-07-01,137.7,137.52,BRK.B
2015-07-02,137.9,137.39,BRK.B
2015-07-06,136.13,136.89,BRK.B
2015-07-07,137.3,138.44,BRK.B
2015-07-08,137.55,136.9,BRK.B
2015-07-09,138.01,138.25,BRK.B
2015-07-10,139.51,139.73,BRK.B
2015-07-13,140.8,141.39,BRK.B
2015-07-14,141.14,141.12,BRK.B
2015-07-15,141.37,142.61,BRK.B
2015-07-16,143.15,143.92,BRK.B
2015-07-17,143.72,143.88,BRK.B
2015-07-20,143.96,144.51,BRK.B
2015-07-21,144.23,143.6,BRK.B
2015-07-22,143.55,143.52,BRK.B
2015-07-23,143.27,142.18,BRK.B
2015-07-24,142.0,141.25,BRK.B
2015-07-27,141.14,140.72,BRK.B
2015-07-28,141.59,143.22,BRK.B
2015-07-29,143.25,142.92,BRK.B
2015-07-30,142.81,142.85,BRK.B
2015-07-31,143.31,142.74,BRK.B
2015-08-03,143.11,142.33,BRK.B
2015-08-04,142.22,142.68,BRK.B
2015-08-05,143.32,143.5,BRK.B
2015-08-06,143.5,143.35,BRK.B
2015-08-07,142.86,143.55,BRK.B
2015-08-10,141.37,143.42,BRK.B
2015-08-11,141.83,142.8,BRK.B
2015-08-12,141.91,141.6,BRK.B
2015-08-13,141.31,141.95,BRK.B
2015-08-14,142.05,142.57,BRK.B
2015-08-17,142.0,142.32,BRK.B
2015-08-18,142.29,141.36,BRK.B
2015-08-19,141.0,140.47,BRK.B
2015-08-20,139.2,138.39,BRK.B
2015-08-21,137.23,134.22,BRK.B
2015-08-24,127.55,129.57,BRK.B
2015-08-25,134.48,127.74,BRK.B
2015-08-26,130.89,132.61,BRK.B
2015-08-27,134.4,136.23,BRK.B
2015-08-28,135.53,135.74,BRK.B
2015-08-31,135.09,134.04,BRK.B
2015-09-01,131.79,130.41,BRK.B
2015-09-02,131.1,132.22,BRK.B
2015-09-03,132.71,132.15,BRK.B
2015-09-04,130.82,129.64,BRK.B
2015-09-08,132.02,132.9,BRK.B
2015-09-09,134.5,130.59,BRK.B
2015-09-10,130.23,130.66,BRK.B
2015-09-11,130.88,131.37,BRK.B
2015-09-14,131.15,130.9,BRK.B
2015-09-15,131.0,132.26,BRK.B
2015-09-16,132.26,132.58,BRK.B
2015-09-17,132.29,131.47,BRK.B
2015-09-18,130.07,129.1,BRK.B
2015-09-21,130.0,130.98,BRK.B
2015-09-22,129.56,129.3,BRK.B
2015-09-23,129.31,129.16,BRK.B
2015-09-24,128.25,128.83,BRK.B
2015-09-25,130.03,129.64,BRK.B
2015-09-28,128.59,128.62,BRK.B
2015-09-29,128.44,128.81,BRK.B
2015-09-30,129.86,130.4,BRK.B
2015-10-01,130.55,129.88,BRK.B
2015-10-02,128.5,129.83,BRK.B
2015-10-05,130.5,132.38,BRK.B
2015-10-06,132.29,131.19,BRK.B
2015-10-07,132.05,132.68,BRK.B
2015-10-08,132.28,133.75,BRK.B
2015-10-09,133.72,133.03,BRK.B
2015-10-12,133.4,133.4,BRK.B
2015-10-13,133.0,132.19,BRK.B
2015-10-14,132.0,131.18,BRK.B
2015-10-15,131.98,133.8,BRK.B
2015-10-16,134.73,133.81,BRK.B
2015-10-19,133.5,133.62,BRK.B
2015-10-20,133.27,134.16,BRK.B
2015-10-21,134.71,133.22,BRK.B
2015-10-22,133.6,137.29,BRK.B
2015-10-23,138.0,137.78,BRK.B
2015-10-26,137.86,137.0,BRK.B
2015-10-27,136.4,135.63,BRK.B
2015-10-28,135.8,138.16,BRK.B
2015-10-29,138.1,137.89,BRK.B
2015-10-30,137.56,136.02,BRK.B
2015-11-02,136.77,138.4,BRK.B
2015-11-03,138.3,137.94,BRK.B
2015-11-04,138.0,137.43,BRK.B
2015-11-05,137.48,136.57,BRK.B
2015-11-06,136.44,136.33,BRK.B
2015-11-09,136.0,134.0,BRK.B
2015-11-10,134.0,134.73,BRK.B
2015-11-11,134.94,134.96,BRK.B
2015-11-12,134.46,132.78,BRK.B
2015-11-13,132.61,131.96,BRK.B
2015-11-16,131.82,133.3,BRK.B
2015-11-17,133.85,133.09,BRK.B
2015-11-18,133.47,136.22,BRK.B
2015-11-19,136.19,136.63,BRK.B
2015-11-20,137.34,136.63,BRK.B
2015-11-23,136.29,135.99,BRK.B
2015-11-24,135.09,135.54,BRK.B
2015-11-25,135.48,135.13,BRK.B
2015-11-27,135.3,134.63,BRK.B
2015-11-30,134.82,134.09,BRK.B
2015-12-01,134.86,136.43,BRK.B
2015-12-02,136.5,135.27,BRK.B
2015-12-03,135.33,132.66,BRK.B
2015-12-04,133.09,136.48,BRK.B
2015-12-07,136.2,135.6,BRK.B
2015-12-08,134.9,133.36,BRK.B
2015-12-09,133.18,131.71,BRK.B
2015-12-10,131.72,131.71,BRK.B
2015-12-11,130.31,130.31,BRK.B
2015-12-14,130.5,132.02,BRK.B
2015-12-15,133.25,134.88,BRK.B
2015-12-16,135.49,135.88,BRK.B
2015-12-17,135.71,133.97,BRK.B
2015-12-18,133.04,129.53,BRK.B
2015-12-21,131.16,131.19,BRK.B
2015-12-22,131.55,133.14,BRK.B
2015-12-23,133.35,134.15,BRK.B
2015-12-24,134.12,133.89,BRK.B
2015-12-28,133.48,133.12,BRK.B
2015-12-29,134.0,134.14,BRK.B
2015-12-30,133.92,133.26,BRK.B
2015-12-31,133.0,132.04,BRK.B
2016-01-04,130.16,130.75,BRK.B
2016-01-05,130.75,131.25,BRK.B
2016-01-06,129.99,131.33,BRK.B
2016-01-07,129.25,129.48,BRK.B
2016-01-08,130.11,128.33,BRK.B
2016-01-11,128.92,128.36,BRK.B
2016-01-12,129.11,128.8,BRK.B
2016-01-13,128.97,126.25,BRK.B
2016-01-14,126.41,128.07,BRK.B
2016-01-15,125.34,126.14,BRK.B
2016-01-19,126.86,127.76,BRK.B
2016-01-20,125.6,124.83,BRK.B
2016-01-21,125.52,125.62,BRK.B
2016-01-22,127.5,127.04,BRK.B
2016-01-25,126.55,124.13,BRK.B
2016-01-26,124.57,125.89,BRK.B
2016-01-27,125.26,125.19,BRK.B
2016-01-28,126.0,126.01,BRK.B
2016-01-29,126.66,129.77,BRK.B
2016-02-01,128.94,128.66,BRK.B
2016-02-02,127.52,125.7,BRK.B
2016-02-03,126.34,126.24,BRK.B
2016-02-04,126.09,127.44,BRK.B
2016-02-05,127.28,126.56,BRK.B
2016-02-08,125.7,126.78,BRK.B
2016-02-09,125.15,127.72,BRK.B
2016-02-10,128.44,126.58,BRK.B
2016-02-11,124.11,125.09,BRK.B
2016-02-12,126.76,128.07,BRK.B
2016-02-16,129.44,128.56,BRK.B
2016-02-17,129.17,130.26,BRK.B
2016-02-18,130.6,130.86,BRK.B
2016-02-19,130.35,131.05,BRK.B
2016-02-22,132.19,131.99,BRK.B
2016-02-23,131.12,130.74,BRK.B
2016-02-24,129.9,131.03,BRK.B
2016-02-25,131.62,132.31,BRK.B
2016-02-26,132.82,131.92,BRK.B
2016-02-29,133.36,134.17,BRK.B
2016-03-01,135.11,136.94,BRK.B
2016-03-02,136.95,136.73,BRK.B
2016-03-03,136.8,136.84,BRK.B
2016-03-04,136.99,137.97,BRK.B
2016-03-07,137.7,138.72,BRK.B
2016-03-08,138.25,137.8,BRK.B
2016-03-09,138.55,139.13,BRK.B
2016-03-10,139.75,138.62,BRK.B
2016-03-11,139.34,140.65,BRK.B
2016-03-14,140.8,139.72,BRK.B
2016-03-15,139.12,140.4,BRK.B
2016-03-16,139.84,139.83,BRK.B
2016-03-17,140.0,142.4,BRK.B
2016-03-18,142.83,142.16,BRK.B
2016-03-21,142.16,142.13,BRK.B
2016-03-22,141.98,142.18,BRK.B
2016-03-23,142.17,140.96,BRK.B
2016-03-24,140.22,140.11,BRK.B
2016-03-28,140.95,141.29,BRK.B
2016-03-29,141.29,141.9,BRK.B
2016-03-30,142.91,142.46,BRK.B
2016-03-31,142.56,141.88,BRK.B
2016-04-01,141.21,143.79,BRK.B
2016-04-04,143.99,143.22,BRK.B
2016-04-05,142.42,141.2,BRK.B
2016-04-06,141.31,141.7,BRK.B
2016-04-07,140.93,140.81,BRK.B
2016-04-08,141.53,141.06,BRK.B
2016-04-11,141.79,140.99,BRK.B
2016-04-12,141.25,142.4,BRK.B
2016-04-13,142.95,144.04,BRK.B
2016-04-14,144.1,143.72,BRK.B
2016-04-15,144.14,143.45,BRK.B
2016-04-18,143.0,144.38,BRK.B
2016-04-19,144.78,145.95,BRK.B
2016-04-20,145.98,146.09,BRK.B
2016-04-21,146.09,144.86,BRK.B
2016-04-22,145.32,146.11,BRK.B
2016-04-25,145.65,146.18,BRK.B
2016-04-26,146.59,147.02,BRK.B
2016-04-27,146.9,147.6,BRK.B
2016-04-28,146.64,146.07,BRK.B
2016-04-29,145.4,145.48,BRK.B
2016-05-02,145.77,146.89,BRK.B
2016-05-03,145.91,144.83,BRK.B
2016-05-04,144.16,144.24,BRK.B
2016-05-05,144.22,143.88,BRK.B
2016-05-06,143.82,144.62,BRK.B
2016-05-09,144.54,142.91,BRK.B
2016-05-10,143.31,144.78,BRK.B
2016-05-11,144.88,142.87,BRK.B
2016-05-12,143.46,143.31,BRK.B
2016-05-13,143.21,141.4,BRK.B
2016-05-16,141.4,141.85,BRK.B
2016-05-17,141.97,140.34,BRK.B
2016-05-18,140.18,141.47,BRK.B
2016-05-19,141.07,140.79,BRK.B
2016-05-20,141.48,141.83,BRK.B
2016-05-23,141.85,141.48,BRK.B
2016-05-24,141.95,143.71,BRK.B
2016-05-25,143.72,144.08,BRK.B
2016-05-26,144.0,143.05,BRK.B
2016-05-27,143.49,143.35,BRK.B
2016-05-31,143.89,140.54,BRK.B
2016-06-01,140.97,141.99,BRK.B
2016-06-02,141.65,142.11,BRK.B
2016-06-03,141.16,141.14,BRK.B
2016-06-06,141.62,141.82,BRK.B
2016-06-07,142.16,141.41,BRK.B
2016-06-08,141.57,142.53,BRK.B
2016-06-09,142.05,142.23,BRK.B
2016-06-10,141.31,141.76,BRK.B
2016-06-13,141.23,140.94,BRK.B
2016-06-14,140.79,141.3,BRK.B
2016-06-15,141.74,140.45,BRK.B
2016-06-16,140.09,141.99,BRK.B
2016-06-17,141.98,140.73,BRK.B
2016-06-20,141.96,141.67,BRK.B
2016-06-21,142.06,143.53,BRK.B
2016-06-22,143.63,143.94,BRK.B
2016-06-23,144.97,145.98,BRK.B
2016-06-24,140.74,139.71,BRK.B
2016-06-27,138.79,138.5,BRK.B
2016-06-28,139.79,140.28,BRK.B
2016-06-29,141.3,142.12,BRK.B
2016-06-30,142.21,144.79,BRK.B
2016-07-01,144.59,143.96,BRK.B
2016-07-05,143.19,142.23,BRK.B
2016-07-06,141.9,142.51,BRK.B
2016-07-07,142.38,141.91,BRK.B
2016-07-08,143.35,143.65,BRK.B
2016-07-11,143.75,143.93,BRK.B
2016-07-12,144.53,144.67,BRK.B
2016-07-13,144.88,145.93,BRK.B
2016-07-14,146.25,145.73,BRK.B
2016-07-15,146.25,145.97,BRK.B
2016-07-18,146.0,146.57,BRK.B
2016-07-19,146.06,146.92,BRK.B
2016-07-20,146.81,146.17,BRK.B
2016-07-21,146.01,144.35,BRK.B
2016-07-22,144.72,144.6,BRK.B
2016-07-25,144.87,144.14,BRK.B
2016-07-26,144.34,144.34,BRK.B
2016-07-27,144.27,144.19,BRK.B
2016-07-28,143.92,144.42,BRK.B
2016-07-29,144.09,144.27,BRK.B
2016-08-01,144.62,143.93,BRK.B
2016-08-02,143.95,143.31,BRK.B
2016-08-03,143.35,143.63,BRK.B
2016-08-04,143.8,143.12,BRK.B
2016-08-05,144.0,145.65,BRK.B
2016-08-08,145.29,145.56,BRK.B
2016-08-09,145.96,147.22,BRK.B
2016-08-10,147.0,146.69,BRK.B
2016-08-11,146.46,147.74,BRK.B
2016-08-12,147.12,147.72,BRK.B
2016-08-15,147.72,147.78,BRK.B
2016-08-16,147.62,147.24,BRK.B
2016-08-17,147.42,149.08,BRK.B
2016-08-18,149.19,148.81,BRK.B
2016-08-19,148.4,148.75,BRK.B
2016-08-22,148.51,148.45,BRK.B
2016-08-23,148.58,148.77,BRK.B
2016-08-24,148.5,148.41,BRK.B
2016-08-25,148.24,148.64,BRK.B
2016-08-26,148.65,147.91,BRK.B
2016-08-29,148.23,149.3,BRK.B
2016-08-30,149.25,150.23,BRK.B
2016-08-31,150.0,150.49,BRK.B
2016-09-01,150.7,150.35,BRK.B
2016-09-02,150.69,150.72,BRK.B
2016-09-06,150.54,150.43,BRK.B
2016-09-07,150.0,149.58,BRK.B
2016-09-08,149.6,149.78,BRK.B
2016-09-09,149.1,146.62,BRK.B
2016-09-12,146.37,148.97,BRK.B
2016-09-13,147.95,146.23,BRK.B
2016-09-14,146.02,145.78,BRK.B
2016-09-15,146.0,146.66,BRK.B
2016-09-16,146.11,145.01,BRK.B
2016-09-19,145.34,145.24,BRK.B
2016-09-20,145.98,144.92,BRK.B
2016-09-21,145.65,146.46,BRK.B
2016-09-22,146.75,146.53,BRK.B
2016-09-23,146.3,145.0,BRK.B
2016-09-26,144.52,144.18,BRK.B
2016-09-27,144.28,145.34,BRK.B
2016-09-28,145.28,145.28,BRK.B
2016-09-29,145.18,143.59,BRK.B
2016-09-30,144.27,144.47,BRK.B
2016-10-03,144.27,143.76,BRK.B
2016-10-04,143.74,143.17,BRK.B
2016-10-05,143.65,144.15,BRK.B
2016-10-06,144.03,143.87,BRK.B
2016-10-07,143.93,144.52,BRK.B
2016-10-10,145.05,145.2,BRK.B
2016-10-11,145.13,143.95,BRK.B
2016-10-12,143.86,144.91,BRK.B
2016-10-13,143.79,143.22,BRK.B
2016-10-14,143.91,144.18,BRK.B
2016-10-17,144.5,143.8,BRK.B
2016-10-18,144.65,144.3,BRK.B
2016-10-19,144.87,144.86,BRK.B
2016-10-20,144.62,144.49,BRK.B
2016-10-21,143.54,143.6,BRK.B
2016-10-24,144.09,143.83,BRK.B
2016-10-25,143.7,143.42,BRK.B
2016-10-26,143.38,143.94,BRK.B
2016-10-27,144.19,144.45,BRK.B
2016-10-28,144.84,144.0,BRK.B
2016-10-31,144.3,144.3,BRK.B
2016-11-01,144.68,143.63,BRK.B
2016-11-02,143.18,143.19,BRK.B
2016-11-03,143.25,143.64,BRK.B
2016-11-04,143.45,142.95,BRK.B
2016-11-07,144.71,146.91,BRK.B
2016-11-08,146.89,147.79,BRK.B
2016-11-09,146.1,151.28,BRK.B
2016-11-10,152.0,156.06,BRK.B
2016-11-11,155.3,156.92,BRK.B
2016-11-14,157.48,157.93,BRK.B
2016-11-15,157.61,157.46,BRK.B
2016-11-16,157.02,157.08,BRK.B
2016-11-17,156.81,158.39,BRK.B
2016-11-18,158.35,157.75,BRK.B
2016-11-21,158.1,158.71,BRK.B
2016-11-22,159.01,158.66,BRK.B
2016-11-23,158.66,158.11,BRK.B
2016-11-25,158.63,158.18,BRK.B
2016-11-28,157.9,156.97,BRK.B
2016-11-29,157.509,157.68,BRK.B
2016-11-30,158.42,157.44,BRK.B
2016-12-01,157.58,160.12,BRK.B
2016-12-02,160.05,159.39,BRK.B
2016-12-05,160.25,160.21,BRK.B
2016-12-06,160.57,161.34,BRK.B
2016-12-07,161.94,164.69,BRK.B
2016-12-08,164.98,164.11,BRK.B
2016-12-09,164.28,164.86,BRK.B
2016-12-12,164.65,166.12,BRK.B
2016-12-13,166.49,166.62,BRK.B
2016-12-14,166.59,165.06,BRK.B
2016-12-15,165.5,165.73,BRK.B
2016-12-16,166.14,164.76,BRK.B
2016-12-19,165.19,165.35,BRK.B
2016-12-20,166.15,166.36,BRK.B
2016-12-21,166.4,165.95,BRK.B
2016-12-22,165.77,166.03,BRK.B
2016-12-23,166.26,165.32,BRK.B
2016-12-27,165.51,164.95,BRK.B
2016-12-28,165.45,163.75,BRK.B
2016-12-29,163.93,163.05,BRK.B
2016-12-30,163.16,162.98,BRK.B
2017-01-03,164.34,163.83,BRK.B
2017-01-04,164.45,164.08,BRK.B
2017-01-05,164.06,163.3,BRK.B
2017-01-06,163.44,163.41,BRK.B
2017-01-09,163.04,162.02,BRK.B
2017-01-10,162.0,161.47,BRK.B
2017-01-11,161.54,162.23,BRK.B
2017-01-12,162.0,161.41,BRK.B
2017-01-13,161.81,161.9,BRK.B
2017-01-17,161.96,159.64,BRK.B
2017-01-18,160.04,160.49,BRK.B
2017-01-19,160.82,159.41,BRK.B
2017-01-20,160.21,160.21,BRK.B
2017-01-23,160.19,158.81,BRK.B
2017-01-24,159.26,160.72,BRK.B
2017-01-25,162.0,164.25,BRK.B
2017-01-26,164.88,164.92,BRK.B
2017-01-27,164.93,164.4,BRK.B
2017-01-30,164.2,164.8,BRK.B
2017-01-31,164.64,164.14,BRK.B
2017-02-01,164.75,163.61,BRK.B
2017-02-02,163.31,163.0,BRK.B
2017-02-03,164.0,163.94,BRK.B
2017-02-06,163.88,163.42,BRK.B
2017-02-07,163.6215,162.93,BRK.B
2017-02-08,162.9,162.87,BRK.B
2017-02-09,163.43,164.04,BRK.B
2017-02-10,164.59,164.01,BRK.B
2017-02-13,164.71,165.85,BRK.B
2017-02-14,165.85,166.95,BRK.B
2017-02-15,167.21,167.28,BRK.B
2017-02-16,167.28,167.74,BRK.B
2017-02-17,167.56,168.57,BRK.B
2017-02-21,168.92,168.92,BRK.B
2017-02-22,168.92,169.61,BRK.B
2017-02-23,169.96,170.15,BRK.B
2017-02-24,169.5,170.22,BRK.B
2017-02-27,170.9,170.63,BRK.B
2017-02-28,170.9,171.42,BRK.B
2017-03-01,173.7,177.28,BRK.B
2017-03-02,177.86,175.89,BRK.B
2017-03-03,175.97,175.68,BRK.B
2017-03-06,175.44,175.4,BRK.B
2017-03-07,175.58,175.3,BRK.B
2017-03-08,175.89,174.97,BRK.B
2017-03-09,175.7,175.37,BRK.B
2017-03-10,176.0,174.98,BRK.B
2017-03-13,175.29,175.39,BRK.B
2017-03-14,175.22,174.73,BRK.B
2017-03-15,174.98,174.67,BRK.B
2017-03-16,175.15,174.08,BRK.B
2017-03-17,173.89,172.82,BRK.B
2017-03-20,172.3,172.07,BRK.B
2017-03-21,172.16,169.47,BRK.B
2017-03-22,169.27,169.3,BRK.B
2017-03-23,169.66,169.89,BRK.B
2017-03-24,170.45,168.66,BRK.B
